timestamp,amount_usd,quantity_purchased,session_duration_seconds,days_since_last_purchase,account_age_days,device_screen_resolution,time_since_last_login_s,items_viewed_before_purchase,big_model_fraud_probability,flagged_fraud
1700796012,85.04,5,224.7,32.29,842,1052736,9948.9,4,0.531562,0
1718921373,70.94,9,159.0,0.74,753,1051268,299.3,3,0.816004,0
1714155377,28.35,7,381.4,18.04,826,2077532,14.7,1,0.438595,0
1717730855,117.28,6,354.8,17.17,3427,2069343,596.5,11,0.326858,0
1705313475,132.3,5,134.6,5.69,233,1047537,861.3,1,0.839411,0
1718195385,60.92,5,481.4,16.65,982,1027513,12566.0,12,0.307618,0
1726079926,57.56,2,510.4,7.6,3083,1027819,2484.8,12,0.07389,0
1720713967,52.46,2,262.1,27.97,2961,1045201,15336.8,12,0.071189,0
1720478257,78.26,2,397.7,30.28,537,2074974,8856.0,9,0.247688,0
1730481925,73.67,2,443.2,4.81,3363,1057402,2472.8,14,0.096859,0
1726655933,32.02,4,287.1,6.23,1511,2065772,489.4,11,0.346886,0
1730278875,37.39,4,410.5,24.91,1714,1022746,3544.1,10,0.027892,0
1723370678,60.95,2,395.8,1.82,280,8284608,4076.2,5,0.428165,0
1719954898,13.14,1,287.1,5.97,3477,3694932,1844.8,13,0.053398,0
1720291224,8.83,7,144.2,1.99,1991,8301736,7603.5,5,0.780672,0
1711546153,24.82,3,310.4,27.22,1710,1027195,2221.9,1,0.131975,0
1702570617,242.42,8,561.0,5.44,2622,3697412,3115.5,9,0.604652,0
1730664257,48.79,5,316.8,44.72,2896,2073737,3321.5,1,0.036842,0
1722698869,11.58,1,199.8,7.2,1840,2075513,2763.4,9,0.080869,0
1727519007,3.78,4,10.0,12.24,1500,8301327,1486.9,7,0.456115,0
1714259227,135.75,18,64.5,0.04,22,2068988,3881.9,15,0.983572,1
1726500793,29.85,6,197.0,13.04,407,2064680,1087.3,8,0.392489,0
1724897572,30.93,3,309.5,7.55,1037,2072921,24.1,5,0.310629,0
1703651558,22.72,9,230.9,22.46,2231,2073320,3059.4,4,0.612637,0
1711557343,93.67,7,494.7,2.7,907,8294992,2492.5,13,0.665058,0
1705101540,50.9,8,284.4,8.86,2804,8301098,7067.7,8,0.473514,0
1710141837,78.59,6,432.4,5.06,2731,1055439,2150.1,4,0.166146,0
1717649510,4.75,5,364.9,7.88,2820,3683845,862.6,6,0.038399,0
1717583761,86.01,2,256.2,14.37,1204,1054885,2765.5,8,0.364714,0
1701311245,193.06,1,179.2,65.26,1954,8300239,6622.0,9,0.1395,0
1710454466,101.57,3,282.8,6.39,535,8291083,3534.9,12,0.40194,0
1715416048,34.01,1,548.7,28.49,2972,3680316,11586.9,12,0.014645,0
1708825519,43.73,9,162.8,26.21,1318,8296201,1022.6,7,0.636837,0
1703504746,39.93,3,380.5,9.57,2578,8304525,11167.6,7,0.286674,0
1700562602,9.52,4,330.1,6.28,2564,2071691,668.4,8,0.173454,0
1715740766,123.96,2,414.0,38.44,3510,2064096,35.8,6,0.041872,0
1721991028,68.91,4,286.8,0.65,379,1027248,2341.1,3,0.562038,0
1727576447,810.24,16,16.7,0.7,147,1028278,2437.2,9,0.999998,1
1705820263,167.03,8,334.0,18.56,3484,1051335,2575.3,13,0.375211,0
1731195557,28.37,2,231.6,0.87,3149,1042073,6228.5,11,0.273932,0
1718329009,1.02,7,539.1,0.99,1020,8292423,3218.3,9,0.29244,0
1726770887,401.1,13,83.4,0.6,178,1054880,2550.8,17,0.998809,1
1708498825,182.12,7,176.9,15.75,3457,2064382,1222.0,9,0.725314,0
1707163811,138.79,4,343.2,51.26,1148,8296642,4769.7,2,0.301443,0
1718498778,22.15,4,102.0,58.36,1394,3689382,430.6,6,0.200159,0
1705952597,2.75,4,309.0,5.82,2083,8288066,778.2,14,0.21371,0
1704014218,19.76,5,334.9,8.09,1679,3688206,7518.8,8,0.166753,0
1718658715,137.44,6,338.0,0.63,2700,1042936,6041.3,2,0.565064,0
1724827394,121.63,4,374.0,17.73,1457,3687039,5410.7,2,0.479248,0
1704358612,200.43,7,145.6,7.74,1550,1025337,1675.4,1,0.784437,0
1703967331,137.57,7,248.1,13.08,545,2073361,1319.4,10,0.85054,1
1705760897,91.83,4,334.3,0.79,3231,2073981,2485.2,3,0.176974,0
1729385889,2.35,5,375.7,4.82,1941,1040763,187.0,4,0.21458,0
1726643003,31.36,4,416.9,11.04,295,3689176,452.6,11,0.564963,0
1729844273,1.78,9,40.3,22.15,2403,1052687,10053.8,12,0.398529,0
1725783069,24.25,2,228.3,11.93,2700,3680589,2973.6,5,0.051869,0
1704833857,4.21,4,214.0,19.21,778,1042206,6590.3,3,0.447134,0
1726577892,19.57,4,471.0,8.55,664,1045156,11017.2,11,0.176142,0
1717887674,20.72,7,235.0,4.94,1895,3687495,6730.0,7,0.483152,0
1701148764,2.17,3,455.8,12.08,1720,1026457,4212.6,4,0.06445,0
1707549725,454.0,4,433.1,8.44,2421,1025077,6471.2,10,0.864413,1
1710955085,101.65,7,348.8,25.29,445,2080482,807.4,8,0.522293,0
1719609629,14.29,4,340.1,22.94,2292,1044362,129.3,3,0.12239,0
1726663102,72.55,2,464.8,4.3,2743,8296563,9772.3,3,0.116504,0
1707772814,54.76,4,472.8,39.24,2870,3687632,723.0,5,0.053834,0
1710648776,1.0,9,450.0,33.66,2537,8301829,5708.9,4,0.213238,0
1709085485,25.59,6,260.6,6.65,3359,2081412,1052.2,2,0.224728,0
1705261653,378.18,10,18.1,1.12,89,8286390,1365.0,26,0.996031,1
1726684889,74.46,8,398.3,7.1,3046,2073370,8230.5,5,0.233722,0
1715751189,90.45,4,246.8,4.33,2569,3690058,518.7,10,0.49137,0
1728953394,141.01,8,426.7,28.24,1441,1047241,6450.8,7,0.77323,0
1714333213,57.87,4,239.5,9.53,2795,3690052,732.4,4,0.215708,0
1724595626,59.0,9,224.7,39.82,3463,3687173,2431.3,3,0.120844,0
1711867831,27.91,9,374.3,0.76,3141,1030496,121.6,7,0.22924,0
1715497549,172.63,1,278.6,32.2,3355,1035628,4308.3,3,0.069574,0
1714215779,54.85,3,26.5,44.33,1250,3682948,2762.9,9,0.195382,0
1703053755,27.34,5,350.3,4.93,3010,3686832,1930.7,14,0.264904,0
1707377453,67.63,5,439.0,35.51,2482,2074568,12798.7,4,0.101623,0
1706874541,23.1,6,260.5,3.79,1864,3683313,9595.3,8,0.48924,0
1720865982,15.7,6,320.4,6.84,1835,1027703,9175.3,1,0.317886,0
1706380327,63.84,3,247.5,6.07,2171,1050292,4937.2,8,0.237708,0
1710187497,13.4,2,235.2,8.01,3079,1047055,7551.1,8,0.090951,0
1710723345,135.27,2,245.9,20.78,3048,1056196,296.0,14,0.198514,0
1729159474,136.2,2,390.7,55.15,72,8296358,6415.8,9,0.138696,0
1700892198,125.8,8,323.2,47.07,3492,3697063,5696.0,14,0.153464,0
1719279663,33.35,4,275.7,70.59,2548,8298077,4319.3,3,0.006719,0
1730588248,43.39,1,369.8,11.64,3571,3684063,2770.3,6,0.125782,0
1725029770,51.4,8,310.0,14.42,2179,1021605,3740.0,4,0.261244,0
1714674157,66.02,5,289.8,2.21,149,2077415,2293.5,12,0.697428,0
1727475421,30.6,8,479.4,29.81,950,2073906,7626.1,4,0.151979,0
1708723586,82.15,6,315.1,3.11,3511,1054107,2028.6,4,0.127345,0
1728478508,1.0,3,217.4,6.91,1552,1044895,17277.8,13,0.19911,0
1728427835,168.81,3,188.3,48.37,738,8294204,1437.1,8,0.539723,0
1714728841,290.27,19,70.3,9.51,35,8282076,3738.9,12,0.999004,1
1705086724,64.16,8,444.2,0.73,3502,1043333,1169.7,3,0.203637,0
1720775223,196.02,9,323.7,38.44,1246,1056343,1317.8,4,0.765479,0
1725017058,12.88,9,16.0,7.07,609,3687284,163.4,9,0.750012,0
1713541016,25.9,3,496.7,27.19,3027,1021247,9093.8,10,0.013673,0
1712847506,289.79,5,558.2,43.27,2011,1048787,2696.1,9,0.303377,0
1716195865,57.38,6,361.1,27.27,2341,2074737,7062.4,2,0.069352,0
1700770739,56.72,6,324.7,8.58,1690,3685308,6453.3,1,0.602457,0
1723364617,154.33,7,312.3,1.12,979,3685157,382.2,11,0.820122,0
1702662020,170.69,8,5.0,0.27,8,8290055,7428.8,17,0.98885,1
1723022673,38.43,9,512.3,2.25,2709,3686277,1347.2,11,0.251764,0
1702127620,161.46,8,176.2,12.85,1337,8297280,1599.1,9,0.816597,0
1721385109,269.41,1,223.5,15.74,118,1057267,13439.3,11,0.84516,0
1716414493,55.33,7,296.5,52.23,3319,1046971,2306.5,12,0.013915,0
1721281824,173.65,4,225.0,10.9,544,1045730,6087.8,11,0.708817,0
1702487026,280.06,1,435.1,8.54,2802,2073187,3333.3,4,0.58711,0
1729020191,8.37,4,400.7,5.49,1929,1038633,852.4,12,0.04501,0
1727035093,40.72,7,269.7,6.67,1845,3682578,1099.8,12,0.359327,0
1706816706,85.23,4,397.7,7.27,2904,1018816,5069.5,2,0.064871,0
1724514953,46.4,6,224.5,2.77,97,8290679,1837.9,7,0.797562,0
1701283133,29.59,4,379.8,72.56,1244,2076273,1307.7,12,0.014656,0
1708344068,53.07,3,225.2,9.08,990,2069136,3822.6,13,0.514877,0
1727745936,93.79,9,267.1,10.46,150,8294026,14270.2,10,0.833409,0
1713756865,224.32,18,19.0,4.64,109,1051513,817.4,8,0.998366,1
1719540865,7.5,4,398.0,9.13,1478,1048151,3447.8,9,0.094432,0
1713233028,76.99,3,136.8,16.52,3481,3696361,3440.7,3,0.087814,0
1705606109,401.17,8,122.4,2.33,2849,8294152,9896.1,13,0.847206,0
1701072678,123.37,4,74.8,3.75,106,1051057,2971.7,14,0.896492,1
1712236549,41.34,5,271.3,4.34,1810,1027963,14014.2,2,0.290098,0
1730243571,151.76,4,289.1,21.9,1983,1016113,232.4,2,0.599442,0
1717241879,56.03,3,307.6,10.82,2304,1026010,11836.2,10,0.072688,0
1704460906,35.89,8,95.5,14.87,1305,3690613,1262.7,2,0.770337,0
1714475241,184.82,3,441.7,4.64,2430,3684347,2590.2,4,0.601311,0
1724922815,33.79,5,198.9,2.36,899,1044535,137.1,1,0.68393,0
1721130373,103.13,9,366.4,1.96,3612,3685711,1641.7,10,0.508816,0
1712768823,36.57,2,152.7,27.97,2096,2074012,483.0,3,0.129857,0
1707514987,858.01,20,40.2,0.8,102,8295363,2720.5,25,0.999997,1
1715064238,40.7,8,537.7,14.2,2878,8292741,1971.6,8,0.306325,0
1707044646,1.0,9,387.7,0.57,401,8287551,2016.9,5,0.335161,0
1700687327,29.36,7,357.3,12.77,3302,1049300,3076.4,11,0.257263,0
1710696915,183.75,1,178.6,4.68,3251,8295359,11509.8,3,0.363583,0
1701058943,146.61,22,55.9,3.19,107,3685185,1222.5,27,0.996001,1
1702561871,21.83,9,288.1,22.74,570,2073567,418.0,7,0.713044,0
1702240662,98.66,6,236.4,9.38,3220,2070365,5605.7,12,0.192626,0
1703622802,210.79,4,350.3,10.67,233,1049676,313.0,12,0.546783,0
1710265759,32.84,9,144.8,8.3,1466,8297860,2781.2,5,0.848667,0
1711596569,46.73,7,404.8,48.21,601,1054734,1436.8,7,0.104834,0
1709092836,20.6,7,10.0,21.29,2644,3686002,7878.3,14,0.293466,0
1723153199,114.75,1,285.1,9.98,2832,2066701,2648.5,1,0.235408,0
1713147186,42.94,4,317.0,8.05,2329,3680084,2986.2,7,0.122924,0
1724204940,10.59,4,342.4,21.28,966,2068272,1142.5,6,0.19,0
1701749102,18.45,4,268.0,18.59,970,3682593,513.6,11,0.193437,0
1727180190,11.55,4,189.7,26.81,949,1017393,2360.4,6,0.390221,0
1702074637,34.87,9,184.6,3.4,990,3679131,4440.1,14,0.594875,0
1723635993,115.38,3,209.1,16.11,965,1038829,7514.0,2,0.651531,0
1715396418,11.42,6,208.5,2.06,2253,1025869,287.6,3,0.409056,0
1720970780,128.49,2,406.6,0.67,2296,3681905,2356.2,10,0.190623,0
1707995614,146.8,1,300.4,2.44,3413,1028423,1046.0,2,0.210142,0
1712275762,125.63,9,396.1,7.39,3159,3685350,2823.9,6,0.156879,0
1722546121,4.66,2,404.7,6.48,2144,3687748,3825.1,2,0.110844,0
1728681855,371.89,6,200.7,6.8,1074,2074960,6428.1,13,0.841588,0
1726382864,9.2,8,232.1,3.32,2016,1025156,8453.9,12,0.506928,0
1721393887,111.82,4,135.6,8.08,3460,2071015,2343.4,11,0.562028,0
1707975528,93.25,8,103.1,6.88,3476,1051216,2994.7,3,0.554078,0
1730951023,110.44,7,214.7,32.12,871,3691769,760.5,10,0.307961,0
1728706801,87.64,9,258.7,36.51,3455,2073837,1622.7,1,0.351974,0
1713460777,387.72,6,56.4,0.84,108,2079719,76.5,22,0.991216,1
1724451271,34.76,8,540.5,5.83,1387,2071814,2010.7,10,0.372477,0
1724294345,32.88,1,428.1,21.63,2695,3698199,387.2,6,0.017141,0
1731521146,74.65,6,467.5,8.12,409,3683273,3229.2,9,0.369005,0
1731210386,15.92,2,260.9,17.01,1113,8288123,4308.5,9,0.101306,0
1730629201,44.37,2,369.7,8.6,418,2061673,2823.2,5,0.400015,0
1724021618,118.31,1,332.0,4.17,3510,1048291,1900.2,6,0.133771,0
1717364881,163.8,1,28.3,30.02,2356,1018223,2156.9,9,0.358574,0
1712671117,169.98,8,349.2,11.01,3135,2074557,1986.2,14,0.586687,0
1709448372,14.33,3,358.8,5.66,459,2077651,390.5,7,0.383034,0
1707427868,39.04,7,388.4,37.97,520,1051152,10.6,14,0.146701,0
1700838830,69.79,1,499.7,20.49,3300,1048929,582.6,14,0.029759,0
1722610041,247.93,24,72.9,0.07,139,8301761,6412.1,19,0.999756,1
1727132789,40.18,7,407.3,18.16,1258,8293196,2901.6,12,0.125782,0
1726275857,15.58,3,278.7,9.07,529,8292802,2057.5,2,0.414694,0
1709667350,96.64,9,394.6,25.02,3028,2078422,4731.2,2,0.086187,0
1724797284,37.3,9,535.0,13.65,758,3688389,5923.4,14,0.227003,0
1708314092,6.21,3,352.7,5.8,2135,3678052,5119.1,3,0.100106,0
1720579979,223.99,7,454.5,23.85,151,1045439,5993.5,2,0.791853,0
1703434329,9.49,2,40.0,4.19,806,3686311,324.0,13,0.596381,0
1702948777,105.98,4,372.2,17.21,1862,3685557,1700.2,4,0.345814,0
1717235536,31.95,8,228.5,6.42,2297,2076677,1264.6,14,0.358355,0
1712861240,17.31,7,248.7,10.47,3018,8287519,122.1,13,0.336696,0
1705243672,8.56,9,339.2,14.12,516,8295826,4957.9,11,0.525292,0
1704284507,92.23,1,10.0,6.05,571,3677469,3547.2,11,0.3301,0
1722238835,32.36,5,128.3,4.28,753,2067653,447.9,14,0.646352,0
1726885627,74.28,1,276.0,4.99,3282,1049169,164.6,7,0.064075,0
1711075412,100.0,7,5.0,1.24,9,1047723,1902.2,16,0.868426,1
1730281293,58.92,4,148.6,29.86,1811,2067547,3358.9,9,0.146914,0
1724162818,135.35,2,309.6,0.65,1995,2071023,7294.0,12,0.197693,0
1706142846,42.56,4,469.5,6.23,1345,2075892,3671.1,9,0.457625,0
1709867737,9.06,1,274.6,10.22,1053,8288624,1561.6,11,0.188378,0
1727812451,110.41,9,403.7,30.79,709,1042024,3438.7,6,0.408944,0
1700921101,65.39,9,218.2,34.33,1110,8289600,1425.0,1,0.880918,1
1720131160,61.31,3,119.0,0.81,1429,1048084,3801.2,3,0.625771,0
1708547871,5.48,4,293.6,20.68,597,1025330,3653.0,12,0.194683,0
1728446418,12.87,1,144.0,6.18,1441,3695644,947.6,6,0.302505,0
1711553329,21.75,1,334.6,9.95,1151,1047611,2799.7,11,0.29574,0
1723233139,21.75,1,337.5,1.56,3316,3683698,5117.2,2,0.051551,0
1712786650,7.99,1,399.9,1.11,3363,1018875,1900.4,5,0.037043,0
1721686994,69.24,8,301.6,9.97,2532,8293994,1075.2,5,0.402936,0
1723758566,46.29,1,297.9,6.1,1542,1018753,189.6,11,0.153743,0
1709698426,19.48,6,142.0,6.87,1223,3685360,1379.6,14,0.413489,0
1709357609,167.54,2,339.5,44.91,2304,8296678,5518.7,6,0.047658,0
1727356304,15.31,4,10.0,38.94,3153,3686308,50.3,13,0.053815,0
1718679868,114.32,2,210.9,5.83,1039,1021499,990.9,6,0.425414,0
1701561726,100.0,12,39.4,1.55,97,3676368,5535.7,8,0.972462,1
1715763572,71.35,3,299.2,42.86,1692,1018269,5778.5,11,0.02054,0
1710460047,104.57,9,346.4,22.53,863,8288965,2156.9,2,0.796889,0
1707042394,46.77,6,230.7,12.0,267,3677998,394.7,4,0.544076,0
1703468532,45.87,2,249.6,47.56,1301,3683992,1232.9,3,0.121046,0
1714972199,25.83,4,363.7,5.63,3064,3690156,9198.8,1,0.075238,0
1705262046,100.0,12,110.8,6.07,50,1054290,223.7,19,0.915886,1
1726496174,190.35,9,390.8,1.87,1510,3682320,1349.8,11,0.633191,0
1705063598,98.34,6,277.0,25.49,3254,1043686,2109.2,12,0.05962,0
1707365459,60.55,5,99.8,0.93,1961,8297041,3627.5,9,0.618909,0
1729396985,87.19,6,131.2,10.27,2873,3686642,889.1,10,0.407603,0
1725431180,112.8,9,414.3,34.25,227,1023361,2544.3,7,0.722934,0
1720750890,75.34,7,485.4,33.32,1683,3684624,52.1,3,0.39833,0
1718203770,72.52,7,366.0,21.7,1856,1022125,3793.2,7,0.277849,0
1713931613,41.76,5,406.1,23.12,685,8292255,1375.5,6,0.457165,0
1716357912,90.81,3,333.7,1.59,2307,1046040,5489.2,3,0.702082,0
1708961138,100.0,10,94.9,0.04,133,1024878,542.3,19,0.966327,1
1717987227,178.78,8,346.6,1.62,626,1020741,11320.8,10,0.78728,0
1706346495,68.8,7,252.1,41.01,2035,1025614,467.1,2,0.159057,0
1723664669,1.8,6,571.9,0.1,787,2068584,822.1,14,0.22908,0
1713090813,1468.67,23,94.0,0.42,76,2065136,623.7,27,1.0,1
1724203751,8.04,9,282.9,10.91,3172,1015025,7550.6,11,0.384086,0
1725812020,164.41,2,513.8,0.59,3329,8301046,1870.5,1,0.112458,0
1711921201,2.19,3,574.9,0.6,2507,2058652,306.1,1,0.078985,0
1704240827,57.44,2,343.0,24.76,900,2073791,10295.5,1,0.303996,0
1700780341,79.35,5,375.2,30.39,1676,8290793,4799.9,13,0.078928,0
1731240367,63.85,6,332.0,17.76,409,1043625,4008.4,12,0.28989,0
1702198442,82.29,8,90.3,49.77,582,1021676,309.9,10,0.549548,0
1726575434,158.18,23,21.9,0.85,28,3693232,844.3,20,0.997027,1
1727575113,46.24,6,205.4,20.51,2598,3683572,11307.2,3,0.240808,0
1720838082,155.01,7,300.3,3.94,2378,3690404,2202.8,7,0.237872,0
1704526169,51.06,8,376.2,16.05,253,1042127,147.4,14,0.811414,0
1712916803,6.0,1,263.0,14.27,741,3691395,2110.3,5,0.156934,0
1711142971,12.56,6,243.6,4.94,3068,2065511,815.5,5,0.259478,0
1719942554,226.42,9,325.1,3.37,286,8289548,3176.5,8,0.886752,1
1712247809,165.33,5,384.7,7.6,1124,2065482,1615.9,5,0.785061,0
1700533577,36.24,8,542.5,18.62,3283,2073626,652.2,14,0.038095,0
1711398900,61.46,8,377.2,12.18,2697,1053890,4039.9,12,0.132582,0
1724262086,100.0,15,55.7,3.44,85,1022572,6469.5,26,0.964834,1
1731258184,65.76,3,301.8,10.51,291,1031219,3072.7,3,0.472037,0
1703299898,142.68,23,86.7,3.78,87,2072836,3406.4,29,0.995874,1
1719452109,20.92,3,140.3,7.36,1698,3688109,4272.7,6,0.387602,0
1700228340,27.9,4,390.0,6.12,1131,1024131,1999.0,11,0.397736,0
1725160047,224.81,19,57.8,0.38,45,2076922,1125.7,12,0.999378,1
1701616813,16.28,7,301.9,4.72,3610,8287773,2123.7,9,0.166727,0
1724005048,93.64,3,384.2,3.16,1137,8300127,3534.1,2,0.692517,0
1730532181,105.25,8,259.8,18.98,1158,1024593,1991.3,11,0.734504,0
1702582877,54.84,2,420.3,32.98,3329,2074240,3311.7,13,0.056641,0
1714733712,24.6,2,273.7,19.45,1896,3688807,3167.9,8,0.093875,0
1729378521,30.2,7,280.6,7.31,2349,8304552,10077.9,5,0.370219,0
1719255401,86.65,3,444.8,6.42,2620,1025637,434.0,11,0.216831,0
1709481745,370.29,9,198.6,2.04,1920,1050308,98.7,5,0.839865,0
1726521088,71.32,6,409.8,34.5,651,2076743,1046.2,12,0.303517,0
1707687948,37.75,7,494.0,0.26,3645,1027582,2854.4,14,0.085115,0
1711414591,156.99,5,479.9,0.71,2598,1044577,3225.2,10,0.366018,0
1708070698,20.54,6,421.8,18.33,2996,8294325,1034.8,11,0.05823,0
1702209618,56.9,4,291.3,13.28,335,2069127,758.4,10,0.529958,0
1715605319,4.76,6,383.8,0.02,946,1037558,2746.6,5,0.351711,0
1710972929,105.2,5,521.9,35.53,1051,2071260,6129.4,5,0.115629,0
1710255640,48.29,8,316.4,4.82,560,8291005,2583.9,13,0.579846,0
1708298417,24.02,2,66.4,11.51,2955,8293887,4383.8,11,0.138732,0
1712903412,30.4,7,597.9,30.74,1030,2075616,4824.4,13,0.221887,0
1707661999,30.28,4,531.4,26.32,1067,3690824,313.5,4,0.234942,0
1700755875,32.51,3,235.3,17.81,2478,2071932,6546.3,6,0.110217,0
1708045883,2.72,1,568.4,11.2,2316,3693917,4718.1,4,0.038376,0
1710440465,96.83,1,378.6,6.52,2686,1019056,553.2,13,0.148747,0
1721289652,86.68,1,229.8,14.14,1640,2083143,7335.0,1,0.129201,0
1706999663,11.92,3,102.6,36.35,138,1015639,2890.4,14,0.299048,0
1725129202,9.86,2,514.9,5.18,1369,1030864,1784.2,9,0.075481,0
1705774764,3.07,6,318.2,22.94,1290,3681510,1644.3,5,0.249998,0
1727769235,69.44,9,415.8,10.16,2861,3687557,316.1,4,0.332329,0
1726299477,150.44,4,110.0,32.66,1038,1046840,1963.6,12,0.566181,0
1725184629,18.14,3,273.5,11.11,353,2077819,1209.8,12,0.430401,0
1715456966,58.15,1,300.2,10.67,3181,8295390,11690.2,9,0.090206,0
1709264823,257.12,8,106.4,3.99,150,1027397,1854.8,23,0.978463,1
1701245117,22.45,5,324.1,9.55,3361,1052972,6729.8,3,0.053156,0
1710248685,58.85,1,395.4,9.46,2284,8287220,1958.8,3,0.086007,0
1723999226,84.58,9,296.9,1.54,413,2073026,1618.6,4,0.76739,0
1723469039,13.04,3,123.0,17.89,2345,1046188,590.3,5,0.248787,0
1708217024,22.13,9,531.7,0.12,813,1047538,1436.6,2,0.419267,0
1726246023,17.12,9,273.1,26.16,3009,2078187,717.6,12,0.090176,0
1717660170,100.0,22,66.5,1.71,17,1028314,8986.7,24,0.990337,1
1707660457,265.09,2,489.1,2.28,1183,1030919,7849.8,4,0.586255,0
1727895509,1.52,1,442.1,31.5,3612,2066610,4516.3,8,0.008453,0
1701162562,331.75,4,262.6,1.17,2679,2070756,2381.9,11,0.869686,1
1723257929,107.15,8,297.6,3.02,1938,3688547,544.3,7,0.747105,0
1716716285,97.19,2,328.5,0.12,734,1046295,18889.6,10,0.705728,0
1701318615,31.48,3,404.0,53.77,1537,1021164,6742.2,13,0.01301,0
1719911248,171.3,4,316.3,8.86,763,2080946,1329.5,9,0.81803,0
1709331229,30.42,3,332.5,15.81,2250,3691619,6577.4,14,0.038103,0
1717130473,126.14,1,479.1,24.86,3504,1040056,778.3,7,0.029844,0
1704726959,47.91,7,295.9,9.2,2950,1047603,1798.5,4,0.306127,0
1712264196,14.65,8,110.1,21.11,1179,1022175,352.0,14,0.577969,0
1711452989,9.83,2,378.6,35.41,601,1047533,936.4,2,0.063636,0
1714301279,72.1,1,271.7,11.77,2072,1045729,4641.1,7,0.259206,0
1724127749,58.17,2,466.5,9.99,284,1047091,5148.4,4,0.307753,0
1724937577,125.45,9,66.5,0.59,47,1020496,2973.8,17,0.963376,1
1702684630,97.72,7,397.9,11.98,3233,1053725,9420.5,14,0.217886,0
1728566956,55.29,9,356.4,15.2,2058,1025614,1323.2,4,0.26941,0
1727731287,6.79,2,113.8,28.39,110,3688542,11197.9,4,0.182977,0
1702792656,235.82,3,433.5,23.74,2137,1030901,1778.4,4,0.450605,0
1718047454,59.96,6,375.4,6.66,502,8298842,6025.0,6,0.657848,0
1705970930,12.4,8,274.8,25.61,1932,1054423,499.1,6,0.189755,0
1708933823,2.14,4,147.0,3.11,2917,1045723,5619.7,2,0.136918,0
1713262867,180.37,2,346.7,14.33,2588,3691114,1863.1,7,0.27127,0
1715659090,59.44,1,378.0,40.77,1890,1048203,5617.4,8,0.03693,0
1712858578,451.48,3,398.4,0.85,1748,8292653,7928.0,8,0.884543,1
1715435232,63.18,7,98.4,2.28,2861,8289311,13532.7,5,0.697137,0
1706465993,45.67,8,87.8,1.6,1116,1016783,9227.7,11,0.827222,0
1700664198,53.09,8,436.6,20.73,1195,3687867,4731.5,10,0.309956,0
1714803598,338.29,9,382.9,2.49,3163,1055876,7773.2,10,0.672931,0
1723129257,162.38,7,119.3,48.63,158,3684365,5011.9,2,0.717398,0
1700165282,68.15,3,402.0,87.8,1461,3688125,2634.7,7,0.008252,0
1730665340,118.82,2,240.1,4.42,2454,1024215,1396.3,10,0.208541,0
1712330640,39.21,6,296.7,4.55,3215,8303161,2958.2,4,0.250081,0
1709955761,500.0,1,331.2,48.88,791,3685066,78.7,7,0.557799,0
1719842594,85.65,9,280.7,8.66,1662,2073343,567.8,7,0.574357,0
1713215552,64.24,7,264.0,13.19,3632,2073352,472.7,4,0.34996,0
1724329468,188.88,2,367.2,7.65,1109,2075617,4176.9,7,0.409973,0
1714317262,14.71,1,553.8,18.91,2463,1024659,15100.6,2,0.004923,0
1730641541,47.83,9,75.9,25.53,2845,3686020,2651.0,4,0.388664,0
1700043438,139.91,5,363.7,0.02,429,1023678,594.3,2,0.772167,0
1728974398,4.53,4,193.5,0.65,2851,1055212,1438.0,14,0.230279,0
1722048404,62.7,4,188.1,17.95,1228,3694208,4194.1,9,0.511114,0
1715749490,4.71,3,406.4,6.3,1446,1042829,4274.2,11,0.148747,0
1721112522,12.13,6,480.2,5.2,964,1023770,11898.2,5,0.211371,0
1728760248,141.08,9,120.1,23.92,1880,2080300,923.9,13,0.788247,0
1716709242,90.72,7,76.6,2.61,1866,1017111,5479.4,14,0.78225,0
1707416332,939.86,10,8.6,2.76,50,8293079,617.9,11,0.999996,1
1705809943,8.26,5,435.2,6.78,2854,1043070,13384.6,5,0.042176,0
1719939887,137.25,8,251.5,0.95,1395,3693647,6198.7,12,0.735514,0
1708094767,8.45,3,347.3,36.45,2269,3684719,11.9,4,0.017618,0
1708171372,35.82,1,307.6,6.48,1112,1044875,3710.6,1,0.078493,0
1717910425,30.19,9,381.2,3.7,3156,1044565,241.8,4,0.101873,0
1728785234,52.36,1,352.7,13.19,2613,2079745,430.2,3,0.082861,0
1720682147,273.12,9,449.1,19.78,3516,1021189,277.9,13,0.383033,0
1729563323,57.79,3,296.6,36.35,3505,1048265,6299.4,14,0.026769,0
1705930552,9.21,6,291.4,3.43,1419,1035737,33803.5,2,0.146008,0
1708382547,37.59,4,205.9,28.55,1490,1023013,8355.7,13,0.232901,0
1723711277,23.37,2,476.3,50.05,611,8296213,5045.5,13,0.010988,0
1719491893,1.0,4,179.0,4.18,1716,3687773,421.9,12,0.174177,0
1713543933,62.36,2,372.1,19.7,2684,2074337,6363.7,1,0.086661,0
1728250198,100.0,6,63.4,1.79,132,2080066,4255.4,15,0.948411,1
1701362857,17.67,8,415.7,14.34,2432,2080743,4664.9,8,0.123788,0
1717447549,27.14,5,82.2,3.77,1467,1022823,117.1,14,0.497032,0
1718773646,38.64,1,180.4,1.29,3503,3687084,357.1,14,0.092574,0
1701122278,47.92,5,433.4,9.35,1650,1024233,184.6,11,0.34687,0
